seed,family,strategy,samples,queries,d_H,policy_risk
27,machine_replacement,uniform,50000,50000,0.002721359443031812,0.00094
27,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,8e-05
27,machine_replacement,uniform,100000,100000,0.0019943406755711657,0.00051
27,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,4e-05
27,admission_control,uniform,100,100,0.5,0.28015
27,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04601
27,admission_control,uniform,200,200,0.685927526762885,0.4159
27,admission_control,active_adaptive_bisection,200,179,0.03317889245803285,0.02116
27,admission_control,uniform,500,500,0.3940759397658403,0.28679
27,admission_control,active_adaptive_bisection,500,456,0.020247299159329768,0.01059
27,admission_control,uniform,1000,1000,0.20748536949803753,0.13096
27,admission_control,active_adaptive_bisection,1000,950,0.0078125,0.00508
27,admission_control,uniform,2000,2000,0.14202334448642318,0.06847
27,admission_control,active_adaptive_bisection,2000,1892,0.00462740404504991,0.0027
27,admission_control,uniform,5000,5000,0.07324604213870334,0.02927
27,admission_control,active_adaptive_bisection,5000,4970,0.001188971646334469,0.00071
27,admission_control,uniform,10000,10000,0.05185894751159292,0.02188
27,admission_control,active_adaptive_bisection,10000,9857,0.00048828125,0.0003
27,admission_control,uniform,25000,25000,0.04653293742536802,0.02115
27,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00011
27,admission_control,uniform,50000,50000,0.046625250435141305,0.02104
27,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,8e-05
27,admission_control,uniform,100000,100000,0.04619018230155252,0.021
27,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,5e-05
27,resource_allocation,uniform,100,100,0.4964027580075816,0.33781
27,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02512
27,resource_allocation,uniform,200,200,1.0156636181038001,0.41988
27,resource_allocation,active_adaptive_bisection,200,189,0.029579482035822537,0.01866
27,resource_allocation,uniform,500,500,0.33410699844372527,0.21264
27,resource_allocation,active_adaptive_bisection,500,480,0.015110033689723468,0.00888
27,resource_allocation,uniform,1000,1000,0.1624938254113314,0.11154
27,resource_allocation,active_adaptive_bisection,1000,999,0.007620737905807529,0.00474
27,resource_allocation,uniform,2000,2000,0.08248484831182656,0.04784
27,resource_allocation,active_adaptive_bisection,2000,1980,0.003785118513328245,0.00237
27,resource_allocation,uniform,5000,5000,0.05486897367598276,0.02273
27,resource_allocation,active_adaptive_bisection,5000,4968,0.000950729317110377,0.00048
27,resource_allocation,uniform,10000,10000,0.028744886586112572,0.01703
27,resource_allocation,active_adaptive_bisection,10000,9945,0.00048636456528328154,0.0003
27,resource_allocation,uniform,25000,25000,0.02662546924359782,0.01642
27,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,0.00013
27,resource_allocation,uniform,50000,50000,0.02679175388980365,0.0165
27,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,6e-05
27,resource_allocation,uniform,100000,100000,0.025462395390408732,0.01661
27,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,1e-05
27,random_structured,uniform,100,100,0.5,0.39888
27,random_structured,active_adaptive_bisection,100,74,0.030592340241124866,0.02884
27,random_structured,uniform,200,200,0.5,0.39888
27,random_structured,active_adaptive_bisection,200,159,0.030947952361589426,0.01632
27,random_structured,uniform,500,500,1.1317176294143048,0.314
27,random_structured,active_adaptive_bisection,500,414,0.015150507839298832,0.00755
27,random_structured,uniform,1000,1000,0.684599896494296,0.25298
27,random_structured,active_adaptive_bisection,1000,973,0.007521741423301087,0.00325
27,random_structured,uniform,2000,2000,0.15374620337474976,0.06707
27,random_structured,active_adaptive_bisection,2000,1976,0.003758402225579438,0.00175
27,random_structured,uniform,5000,5000,0.02053740336480836,0.00946
27,random_structured,active_adaptive_bisection,5000,4904,0.0009715134005983672,0.00042
27,random_structured,uniform,10000,10000,0.015460653668569191,0.00464
27,random_structured,active_adaptive_bisection,10000,9755,0.0004832321505983672,0.00021
27,random_structured,uniform,25000,25000,0.0050565161091161714,0.00146
27,random_structured,active_adaptive_bisection,25000,16980,0.00024218717309476556,9e-05
27,random_structured,uniform,50000,50000,0.0026182320262707615,0.00111
27,random_structured,active_adaptive_bisection,50000,18156,0.00012011686059476556,9e-05
27,random_structured,uniform,100000,100000,0.0025833118907384045,0.00132
27,random_structured,active_adaptive_bisection,100000,19332,6.0823264095628826e-05,5e-05
28,inventory_threshold,uniform,100,100,0.44999999999999996,0.2767
28,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01883
28,inventory_threshold,uniform,200,200,0.44999999999999996,0.2767
28,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01596
28,inventory_threshold,uniform,500,500,0.2692767419405273,0.15706
28,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.00976
28,inventory_threshold,uniform,1000,1000,0.17162286680651384,0.11613
28,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00491
28,inventory_threshold,uniform,2000,2000,0.11860711944623215,0.04732
28,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00204
28,inventory_threshold,uniform,5000,5000,0.06645977374969558,0.01374
28,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00041
28,inventory_threshold,uniform,10000,10000,0.027509177338246205,0.00523
28,inventory_threshold,active_adaptive_bisection,10000,9984,0.00048828125,0.00026
28,inventory_threshold,uniform,25000,25000,0.00520188382625425,0.00169
28,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.00018
28,inventory_threshold,uniform,50000,50000,0.0031479207139766263,0.00141
28,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,8e-05
28,inventory_threshold,uniform,100000,100000,0.002929728400307363,0.00139
28,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,3e-05
28,machine_replacement,uniform,100,100,0.15217391304347827,0.10003
28,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.0157
28,machine_replacement,uniform,200,200,0.15217391304347827,0.10003
28,machine_replacement,active_adaptive_bisection,200,189,0.030988493723849375,0.01606
28,machine_replacement,uniform,500,500,0.15364943377772983,0.12939
28,machine_replacement,active_adaptive_bisection,500,480,0.015170206476259773,0.00819
28,machine_replacement,uniform,1000,1000,0.19568913879704364,0.10849
28,machine_replacement,active_adaptive_bisection,1000,999,0.00747834149840898,0.00369
28,machine_replacement,uniform,2000,2000,0.048553626041601794,0.03188
28,machine_replacement,active_adaptive_bisection,2000,1980,0.00379539407858831,0.00184
28,machine_replacement,uniform,5000,5000,0.03053669987027141,0.00878
28,machine_replacement,active_adaptive_bisection,5000,4968,0.0009746716919223353,0.00066
28,machine_replacement,uniform,10000,10000,0.004041128676873507,0.00303
28,machine_replacement,active_adaptive_bisection,10000,9984,0.0004850834830362194,0.00037
28,machine_replacement,uniform,25000,25000,0.0037293966428991743,0.00175
28,machine_replacement,active_adaptive_bisection,25000,20076,0.0002437853175595306,0.00016
28,machine_replacement,uniform,50000,50000,0.0011847008593249553,0.00064
28,machine_replacement,active_adaptive_bisection,50000,21510,0.00012171500505953059,7e-05
28,machine_replacement,uniform,100000,100000,0.0021389234754153885,0.00067
28,machine_replacement,active_adaptive_bisection,100000,22944,6.067984880953059e-05,5e-05
28,admission_control,uniform,100,100,0.5,0.27991
28,admission_control,active_adaptive_bisection,100,79,0.10325139470013944,0.04725
28,admission_control,uniform,200,200,0.5,0.27991
28,admission_control,active_adaptive_bisection,200,179,0.034637417201000775,0.02209
28,admission_control,uniform,500,500,0.3827970853395727,0.20673
28,admission_control,active_adaptive_bisection,500,456,0.015625,0.01108
28,admission_control,uniform,1000,1000,0.29609156081784627,0.13966
28,admission_control,active_adaptive_bisection,1000,957,0.0078125,0.00564
28,admission_control,uniform,2000,2000,0.08793232580505028,0.05579
28,admission_control,active_adaptive_bisection,2000,1892,0.0069082004968463355,0.00288
28,admission_control,uniform,5000,5000,0.06285583628106672,0.02932
28,admission_control,active_adaptive_bisection,5000,4970,0.001348442859876299,0.00066
28,admission_control,uniform,10000,10000,0.04724559864653007,0.02358
28,admission_control,active_adaptive_bisection,10000,9896,0.00048828125,0.00035
28,admission_control,uniform,25000,25000,0.04529122932385976,0.02241
28,admission_control,active_adaptive_bisection,25000,19128,0.000244140625,0.00016
28,admission_control,uniform,50000,50000,0.04618381696901551,0.02216
28,admission_control,active_adaptive_bisection,50000,20483,0.0001220703125,0.00012
28,admission_control,uniform,100000,100000,0.046062463400751666,0.02216
28,admission_control,active_adaptive_bisection,100000,21838,6.103515625e-05,2e-05
28,resource_allocation,uniform,100,100,0.4964027580075816,0.3345
28,resource_allocation,active_adaptive_bisection,100,84,0.03257011140332189,0.02528
28,resource_allocation,uniform,200,200,0.4964027580075816,0.3345
28,resource_allocation,active_adaptive_bisection,200,189,0.02888791433757906,0.01889
28,resource_allocation,uniform,500,500,0.20946180993688268,0.13158
28,resource_allocation,active_adaptive_bisection,500,480,0.01535406462901412,0.008
28,resource_allocation,uniform,1000,1000,0.1605126877535359,0.12142
28,resource_allocation,active_adaptive_bisection,1000,999,0.007730866283446547,0.00474
28,resource_allocation,uniform,2000,2000,0.09596373036636441,0.05493
28,resource_allocation,active_adaptive_bisection,2000,1980,0.0038758796683617813,0.00247
28,resource_allocation,uniform,5000,5000,0.036067118510993534,0.02464
28,resource_allocation,active_adaptive_bisection,5000,4968,0.0009619943431518063,0.00044
28,resource_allocation,uniform,10000,10000,0.028607486405128668,0.01959
28,resource_allocation,active_adaptive_bisection,10000,9984,0.0004864704190318814,0.00025
28,resource_allocation,uniform,25000,25000,0.025701599936141295,0.01728
28,resource_allocation,active_adaptive_bisection,25000,20076,0.00024340871997247104,7e-05
28,resource_allocation,uniform,50000,50000,0.024686259366735352,0.01768
28,resource_allocation,active_adaptive_bisection,50000,21510,0.00012200175837440153,5e-05
28,resource_allocation,uniform,100000,100000,0.02529333812150475,0.01756
28,resource_allocation,active_adaptive_bisection,100000,22944,6.0966602124401525e-05,6e-05
28,random_structured,uniform,100,100,0.5,0.35706
28,random_structured,active_adaptive_bisection,100,74,0.04397947459867657,0.02344
28,random_structured,uniform,200,200,0.5,0.35706
28,random_structured,active_adaptive_bisection,200,169,0.030184707666722266,0.02049
28,random_structured,uniform,500,500,1.1369522747496417,0.30602
28,random_structured,active_adaptive_bisection,500,444,0.015529792561711275,0.01005
28,random_structured,uniform,1000,1000,0.33342589550677393,0.14959
28,random_structured,active_adaptive_bisection,1000,915,0.007675131661177864,0.00465
28,random_structured,uniform,2000,2000,0.18282124340247985,0.07919
28,random_structured,active_adaptive_bisection,2000,1976,0.0037681785911560794,0.00216
28,random_structured,uniform,5000,5000,0.05468190062639067,0.01701
28,random_structured,active_adaptive_bisection,5000,4936,0.0009394759355130233,0.00045
28,random_structured,uniform,10000,10000,0.02168087902199234,0.00859
28,random_structured,active_adaptive_bisection,10000,9857,0.0004859902134241034,0.00024
28,random_structured,uniform,25000,25000,0.00657402884118552,0.00192
28,random_structured,active_adaptive_bisection,25000,18276,0.00024345850545881564,0.0001
28,random_structured,uniform,50000,50000,0.00450667942078864,0.00143
28,random_structured,active_adaptive_bisection,50000,19560,0.00012138819295881564,8e-05
28,random_structured,uniform,100000,100000,0.0017816829440588933,0.00072
28,random_structured,active_adaptive_bisection,100000,20844,6.082799440623732e-05,5e-05
29,inventory_threshold,uniform,100,100,0.44999999999999996,0.27813
29,inventory_threshold,active_adaptive_bisection,100,84,0.03125,0.01857
29,inventory_threshold,uniform,200,200,1.95,0.52108
29,inventory_threshold,active_adaptive_bisection,200,189,0.03125,0.01602
29,inventory_threshold,uniform,500,500,0.71633899834105,0.17634
29,inventory_threshold,active_adaptive_bisection,500,480,0.015625,0.01014
29,inventory_threshold,uniform,1000,1000,0.1515534193814867,0.10406
29,inventory_threshold,active_adaptive_bisection,1000,999,0.0078125,0.00479
29,inventory_threshold,uniform,2000,2000,0.11212283220705066,0.05352
29,inventory_threshold,active_adaptive_bisection,2000,1980,0.00390625,0.00209
29,inventory_threshold,uniform,5000,5000,0.05740797765875705,0.01927
29,inventory_threshold,active_adaptive_bisection,5000,4968,0.0009765625,0.00048
29,inventory_threshold,uniform,10000,10000,0.012642917596604297,0.0058
29,inventory_threshold,active_adaptive_bisection,10000,9945,0.00048828125,0.00033
29,inventory_threshold,uniform,25000,25000,0.003914434092837427,0.00192
29,inventory_threshold,active_adaptive_bisection,25000,20076,0.000244140625,0.0002
29,inventory_threshold,uniform,50000,50000,0.0022422736454927317,0.0015
29,inventory_threshold,active_adaptive_bisection,50000,21510,0.0001220703125,6e-05
29,inventory_threshold,uniform,100000,100000,0.002015372227978429,0.00116
29,inventory_threshold,active_adaptive_bisection,100000,22944,6.103515625e-05,5e-05
29,machine_replacement,uniform,100,100,0.15217391304347827,0.09973
29,machine_replacement,active_adaptive_bisection,100,84,0.028373430962343127,0.0159
