geometry,seed,method,budget,n_boundaries,slope,curvature,dH,R_pi,C_D
9,22,active,10000,3,0.47481977062193137,0.1025094930804594,0.000134420026880952,8.706413517328872e-05,15.801075360215048
9,22,uniform,10000,3,0.47481977062193137,0.1025094930804594,0.08511055972818592,0.04872482136305122,84.19261696133731
9,23,active,10000,3,0.47481977062193137,0.1025094930804594,0.0001239626972228229,0.00018656600394276155,15.800991701577784
9,23,uniform,10000,3,0.47481977062193137,0.1025094930804594,0.07848930543207563,0.07663509555288835,85.44857929987998
9,24,active,10000,3,0.47481977062193137,0.1025094930804594,8.876093718489242e-05,3.731320078855231e-05,15.80071008749748
9,24,uniform,10000,3,0.47481977062193137,0.1025094930804594,0.056200651205733795,0.033693820312062736,83.51622191404282
9,25,active,10000,3,0.47481977062193137,0.1025094930804594,6.356624122075966e-05,6.218866798092052e-05,15.800508529929767
9,25,uniform,10000,3,0.47481977062193137,0.1025094930804594,0.040248157180525226,0.030963737787700327,83.39336820044652
9,26,active,10000,3,0.47481977062193137,0.1025094930804594,0.0001210753697163322,0.00011815846916374898,15.800968602957731
9,26,uniform,10000,3,0.47481977062193137,0.1025094930804594,0.07666113989828988,0.06820853104147362,85.06938389686631
9,27,active,10000,3,0.47481977062193137,0.1025094930804594,0.00011834581482580986,6.840753477901257e-05,15.800946766518607
9,27,uniform,10000,3,0.47481977062193137,0.1025094930804594,0.07493287105371974,0.04292261864043134,83.93151783881942
9,28,active,10000,3,0.47481977062193137,0.1025094930804594,0.00011578001301036298,0.00012437733596184103,15.800926240104083
9,28,uniform,10000,3,0.47481977062193137,0.1025094930804594,0.07330828553823976,0.07687141249121585,85.45921356210471
9,29,active,10000,3,0.47481977062193137,0.1025094930804594,5.5569095368725174e-05,4.353206758664436e-05,15.80044455276295
9,29,uniform,10000,3,0.47481977062193137,0.1025094930804594,0.035184614377473895,0.023414033494816574,83.05363150726674
10,0,active,10000,3,0.6526565779136053,0.10745690379609879,8.08527809447318e-05,8.084526837519668e-05,15.80064682224756
10,0,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.051193453843640546,0.026299587689131286,83.1834814460109
10,1,active,10000,3,0.6526565779136053,0.10745690379609879,7.412731911684515e-05,7.462640157710462e-05,15.800593018552936
10,1,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.046935101618221474,0.04740642160185571,84.1332889720835
10,2,active,10000,3,0.6526565779136053,0.10745690379609879,6.580496280586545e-05,6.840753477901257e-05,15.800526439702448
10,2,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.04166564571704303,0.030024688901188427,83.35111100055347
10,3,active,10000,3,0.6526565779136053,0.10745690379609879,0.00014895486120510004,8.706413517328872e-05,15.801191638889641
10,3,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.0943135625365538,0.06190881897500637,84.78589685387529
10,4,active,10000,3,0.6526565779136053,0.10745690379609879,0.00015114114789849947,0.00010572073556756488,15.801209129183189
10,4,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.09569785093851604,0.06013022307075205,84.70586003818384
10,5,active,10000,3,0.6526565779136053,0.10745690379609879,0.00010154377241060721,7.462640157710462e-05,15.800812350179285
10,5,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.0642943429436077,0.04648602931573809,84.09187131920821
10,6,active,10000,3,0.6526565779136053,0.10745690379609879,1.9568664749329123e-05,2.4875467192368208e-05,15.800156549317995
10,6,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.01239026690140963,0.008787258785704069,82.39542664535668
10,7,active,10000,3,0.6526565779136053,0.10745690379609879,8.736660916554284e-05,9.328300197138078e-05,15.800698932873326
10,7,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.055317806283618466,0.04210794708988128,83.89485761904466
10,8,active,10000,3,0.6526565779136053,0.10745690379609879,9.059846380179287e-05,9.950186876947283e-05,15.800724787710415
10,8,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.05736411562774261,0.045758421900361314,84.05912898551625
10,9,active,10000,3,0.6526565779136053,0.10745690379609879,0.00013825065525398944,9.950186876947283e-05,15.801106005242033
10,9,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.08753599388785843,0.07547216746164515,85.39624753577404
10,10,active,10000,3,0.6526565779136053,0.10745690379609879,0.00016521469242473117,0.0001430339363561172,15.801321717539398
10,10,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.10460877946439386,0.06895479505724467,85.102965777576
10,11,active,10000,3,0.6526565779136053,0.10745690379609879,7.122829901629046e-05,8.084526837519668e-05,15.800569826392131
10,11,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.04509953269930208,0.04197735088712135,83.88898078992047
10,12,active,10000,3,0.6526565779136053,0.10745690379609879,6.434939312295607e-05,4.353206758664436e-05,15.800514795144984
10,12,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.04074402448765567,0.019433958744037663,82.8745281434817
10,13,active,10000,3,0.6526565779136053,0.10745690379609879,0.00015130873965234215,0.00013681506955802515,15.80121046991722
10,13,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.0958039647989746,0.07539754106006803,85.39288934770306
10,14,active,10000,3,0.6526565779136053,0.10745690379609879,2.1786750782556985e-05,1.8656600394276155e-05,15.800174294006261
10,14,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.013794689651447735,0.008488753179395651,82.3819938930728
10,15,active,10000,3,0.6526565779136053,0.10745690379609879,0.00010980486794873439,0.00010572073556756488,15.80087843894359
10,15,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.06952501043813455,0.06246851698683466,84.81108326440756
10,16,active,10000,3,0.6526565779136053,0.10745690379609879,5.0771608182446915e-05,5.596980118282847e-05,15.80040617286546
10,16,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.03214699543645294,0.022841897749392107,83.02788539872265
10,17,active,10000,3,0.6526565779136053,0.10745690379609879,9.57251369089196e-05,4.353206758664436e-05,15.800765801095272
10,17,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.0606101648051924,0.028015994925404693,83.26071977164321
10,18,active,10000,3,0.6526565779136053,0.10745690379609879,0.00011316004507316846,0.00011815846916374898,15.800905280360587
10,18,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.07164940372742093,0.05139893408623081,84.31295203388039
10,19,active,10000,3,0.6526565779136053,0.10745690379609879,4.282695047605131e-05,1.2437733596184104e-05,15.800342615603808
10,19,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.02711668648671234,0.01233823172741463,82.55522042773366
10,20,active,10000,3,0.6526565779136053,0.10745690379609879,0.00010036520643408927,0.00010572073556756488,15.800802921651474
10,20,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.06354811180331536,0.06550332398430359,84.94764957929367
10,21,active,10000,3,0.6526565779136053,0.10745690379609879,7.459604630317019e-05,7.462640157710462e-05,15.800596768370426
10,21,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.047231885022591076,0.040938800131839974,83.8422460059328
10,22,active,10000,3,0.6526565779136053,0.10745690379609879,9.591830610205685e-05,9.328300197138078e-05,15.800767346448817
10,22,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.06073247350078945,0.03846991001299743,83.73114595058489
10,23,active,10000,3,0.6526565779136053,0.10745690379609879,9.532826481006146e-05,9.950186876947283e-05,15.80076262611848
10,23,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.06035887779647101,0.059116547782663044,84.66024465021984
10,24,active,10000,3,0.6526565779136053,0.10745690379609879,2.390591743146181e-05,1.2437733596184104e-05,15.800191247339452
10,24,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.015136479739068766,0.008171590972692955,82.36772159377118
10,25,active,10000,3,0.6526565779136053,0.10745690379609879,6.554125286892254e-05,5.596980118282847e-05,15.800524330022952
10,25,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.04149867282721205,0.024664025721233076,83.10988115745549
10,26,active,10000,3,0.6526565779136053,0.10745690379609879,0.0001346829080026645,9.328300197138078e-05,15.801077463264022
10,26,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.0852770078381198,0.04965765138276503,84.23459431222443
10,27,active,10000,3,0.6526565779136053,0.10745690379609879,4.8281399960770945e-05,1.2437733596184104e-05,15.800386251199686
10,27,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.030570273421815126,0.017593174171802416,82.7916928377311
10,28,active,10000,3,0.6526565779136053,0.10745690379609879,5.306630753000585e-05,5.596980118282847e-05,15.80042453046024
10,28,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.03359992734257053,0.02079589057281982,82.93581507577689
10,29,active,10000,3,0.6526565779136053,0.10745690379609879,8.15012942250587e-05,6.218866798092052e-05,15.8006520103538
10,29,uniform,10000,3,0.6526565779136053,0.10745690379609879,0.05160407218347126,0.039825622974981496,83.79215303387417
11,0,active,10000,5,0.6625044929678929,0.05859134244975099,0.00011443827133775578,9.950186876947283e-05,23.000915506170703
11,0,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.07245873664726127,0.04297858844161417,119.93403647987263
11,1,active,10000,5,0.6625044929678929,0.05859134244975099,0.00012174926521984,0.00011815846916374898,23.000973994121757
11,1,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.07708782946858389,0.10464487161149495,122.70901922251727
11,2,active,10000,5,0.6625044929678929,0.05859134244975099,0.00013988744818722865,0.00013059620275993308,23.001119099585498
11,2,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.08857236001525856,0.08848825567005181,121.98197150515233
11,3,active,10000,5,0.6625044929678929,0.05859134244975099,0.00018736270494555674,0.00015547166995230128,23.001498901639565
11,3,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.11863220875725823,0.11192716463206075,123.03672240844273
11,4,active,10000,5,0.6625044929678929,0.05859134244975099,5.4797348599165685e-05,3.109433399046026e-05,23.000438378788793
11,4,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.034695968443955914,0.03824603080826612,119.72107138637197
11,5,active,10000,5,0.6625044929678929,0.05859134244975099,7.98755490549162e-05,0.00011193960236565693,23.00063900439244
11,5,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.050574701154291565,0.06688391241348002,121.0097760586066
11,6,active,10000,5,0.6625044929678929,0.05859134244975099,0.00013181114358034804,0.00013059620275993308,23.001054489148643
11,6,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.08345869636278955,0.1002232573180515,122.51004657931232
11,7,active,10000,5,0.6625044929678929,0.05859134244975099,0.00018178113336225418,0.00011193960236565693,23.0014542490669
11,7,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.11509813208254852,0.07095727016623031,121.19307715748036
11,8,active,10000,5,0.6625044929678929,0.05859134244975099,9.515838720759381e-05,9.950186876947283e-05,23.000761267097662
11,8,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.06025131660803332,0.06863763285054197,121.0886934782744
11,9,active,10000,5,0.6625044929678929,0.05859134244975099,0.00019224607005741481,0.00018656600394276155,23.00153796856046
11,9,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.1217242029167611,0.1114172175546172,123.01377478995778
11,10,active,10000,5,0.6625044929678929,0.05859134244975099,0.0001299804195998705,7.462640157710462e-05,23.0010398433568
11,10,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.08229953915754887,0.05490015609355663,120.47050702421005
11,11,active,10000,5,0.6625044929678929,0.05859134244975099,7.837038628554296e-05,7.462640157710462e-05,23.000626963090284
11,11,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.04962167913255778,0.037854242199986315,119.70344089899939
11,12,active,10000,5,0.6625044929678929,0.05859134244975099,8.967249693852403e-05,1.8656600394276155e-05,23.00071737997551
11,12,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.05677782235099497,0.046218618043420125,120.07983781195391
11,13,active,10000,5,0.6625044929678929,0.05859134244975099,0.00013650026151436345,9.328300197138078e-05,23.001092002092115
11,13,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.08642769928038632,0.06933414593192828,121.12003656693678
11,14,active,10000,5,0.6625044929678929,0.05859134244975099,0.00012003069178535743,8.084526837519668e-05,23.000960245534284
11,14,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.0759996824837682,0.08580170521327604,121.86107673459742
11,15,active,10000,5,0.6625044929678929,0.05859134244975099,0.00015028914197920407,0.0001927848707408536,23.001202313135835
11,15,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.09515838741976815,0.12574548665742127,123.65854689958395
11,16,active,10000,5,0.6625044929678929,0.05859134244975099,0.00015116656268186583,9.950186876947283e-05,23.001209332501453
11,16,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.09571394278495805,0.0988986386900579,122.45043874105261
11,17,active,10000,5,0.6625044929678929,0.05859134244975099,7.967436568789496e-05,8.084526837519668e-05,23.0006373949255
11,17,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.05044731813430096,0.04747482913663472,120.13636731114856
11,18,active,10000,5,0.6625044929678929,0.05859134244975099,0.00010067953509757324,0.0001679094035484854,23.000805436280782
11,18,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.06374713488870506,0.07315253014595681,121.29186385656806
11,19,active,10000,5,0.6625044929678929,0.05859134244975099,6.452144763302581e-05,3.109433399046026e-05,23.000516171581065
11,19,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.04085296402577684,0.03210179041175117,119.4445805685288
11,20,active,10000,5,0.6625044929678929,0.05859134244975099,0.00013032035838221948,0.0001430339363561172,23.001042562867056
11,20,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.08251477776973574,0.11114980628229924,123.00174128270346
11,21,active,10000,5,0.6625044929678929,0.05859134244975099,7.765229988965922e-05,8.084526837519668e-05,23.000621218399118
11,21,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.04916700927046283,0.041784566016380496,119.88030547073713
11,22,active,10000,5,0.6625044929678929,0.05859134244975099,9.079917530112683e-05,8.706413517328872e-05,23.00072639340241
11,22,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.05749119987590841,0.07204557185589641,121.24205073351534
11,23,active,10000,5,0.6625044929678929,0.05859134244975099,8.480197264956789e-05,5.596980118282847e-05,23.000678415781195
11,23,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.05369395859924286,0.05583298611327044,120.51248437509717
11,24,active,10000,5,0.6625044929678929,0.05859134244975099,0.000129689066783247,0.00016169053675039335,23.001037512534268
11,24,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.08211506366027857,0.11972562359686818,123.38765306185907
11,25,active,10000,5,0.6625044929678929,0.05859134244975099,9.513034422152164e-05,5.596980118282847e-05,23.000761042753773
11,25,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.06023356066576614,0.046392746313766706,120.0876735841195
11,26,active,10000,5,0.6625044929678929,0.05859134244975099,5.6284759429526404e-05,4.353206758664436e-05,23.000450278075437
11,26,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.03563775049276503,0.050242224861785686,120.26090011878036
11,27,active,10000,5,0.6625044929678929,0.05859134244975099,0.00010427767836780968,0.00010572073556756488,23.000834221426942
11,27,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.06602536674761236,0.0873191087120105,121.92935989204047
11,28,active,10000,5,0.6625044929678929,0.05859134244975099,4.398341673992126e-05,1.2437733596184104e-05,23.00035186733392
11,28,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.027848924779691003,0.01960808701438424,118.88236391564729
11,29,active,10000,5,0.6625044929678929,0.05859134244975099,9.407329125533936e-05,9.950186876947283e-05,23.000752586330044
11,29,uniform,10000,5,0.6625044929678929,0.05859134244975099,0.05956426776570798,0.04684672359002742,120.10810256155123
12,0,active,10000,2,0.7096859972626595,0.10316258340047407,6.667957002902403e-05,4.9750934384736417e-05,12.200533436560232
12,0,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.04221941967496286,0.019471271944826212,64.87620723751718
12,1,active,10000,2,0.7096859972626595,0.10316258340047407,0.00014741010877744598,8.084526837519668e-05,12.20117928087022
12,1,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.09333547358053536,0.03391148064999596,65.52601662924982
12,2,active,10000,2,0.7096859972626595,0.10316258340047407,7.69867030707902e-05,5.596980118282847e-05,12.200615893624565
12,2,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.04874557416794568,0.01809690238244787,64.81436060721015
12,3,active,10000,2,0.7096859972626595,0.10316258340047407,5.7978144958982514e-05,3.109433399046026e-05,12.200463825159671
12,3,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.03670994928325545,0.011075801767401944,64.49841107953308
12,4,active,10000,2,0.7096859972626595,0.10316258340047407,0.00012969548480185056,0.00010572073556756488,12.201037563878414
12,4,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.08211912734906023,0.035596793552278905,65.60185570985256
12,5,active,10000,2,0.7096859972626595,0.10316258340047407,9.080810789097865e-05,6.840753477901257e-05,12.200726464863127
12,5,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.057496855712593914,0.023314531626047102,65.04915392317211
12,6,active,10000,2,0.7096859972626595,0.10316258340047407,6.428665612890488e-05,4.353206758664436e-05,12.20051429324903
12,6,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.04070430138386529,0.017045913893570314,64.76706612521066
12,7,active,10000,2,0.7096859972626595,0.10316258340047407,4.4590641311501034e-05,2.4875467192368208e-05,12.200356725130492
12,7,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.028233400399641423,0.013009869341608572,64.58544412037239
12,8,active,10000,2,0.7096859972626595,0.10316258340047407,5.852785146048117e-05,2.4875467192368208e-05,12.200468222811683
12,8,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.037058006259015334,0.01442777097157356,64.6492496937208
12,9,active,10000,2,0.7096859972626595,0.10316258340047407,9.946929650214709e-05,0.00011815846916374898,12.200795754372017
12,9,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.06298084963604003,0.03670375184233929,65.65166883290527
12,10,active,10000,2,0.7096859972626595,0.10316258340047407,9.247875095275138e-05,6.218866798092052e-05,12.20073983000762
12,10,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.0585546546834493,0.02688416116815194,65.20978725256684
12,11,active,10000,2,0.7096859972626595,0.10316258340047407,0.00010844460652450344,6.840753477901257e-05,12.200867556852195
12,11,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.06866373541923419,0.02210185260041915,64.99458336701886
12,12,active,10000,2,0.7096859972626595,0.10316258340047407,0.00013767796192591664,7.462640157710462e-05,12.201101423695407
12,12,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.08717338237203397,0.03873732128531539,65.74317945783919
12,13,active,10000,2,0.7096859972626595,0.10316258340047407,2.660722947562394e-05,1.2437733596184104e-05,12.200212857835805
12,13,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.016846866095992563,0.006138021529716855,64.27621096883726
12,14,active,10000,2,0.7096859972626595,0.10316258340047407,3.0342828593002413e-05,6.218866798092052e-06,12.200242742628744
12,14,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.019212130701150104,0.005236285843993507,64.23563286297971
12,15,active,10000,2,0.7096859972626595,0.10316258340047407,0.00010298497228438536,2.4875467192368208e-05,12.200823879778275
12,15,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.06520686565908992,0.02137424518504238,64.9618410333269
12,16,active,10000,2,0.7096859972626595,0.10316258340047407,0.00016555365117236487,9.950186876947283e-05,12.201324429209379
12,16,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.1048233975492537,0.0490544213033501,66.20744895865076
12,17,active,10000,2,0.7096859972626595,0.10316258340047407,0.0001813922613164362,0.0001430339363561172,12.201451138090532
12,17,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.11485191045727554,0.05937152132138482,66.67171845946231
12,18,active,10000,2,0.7096859972626595,0.10316258340047407,5.191032739827739e-05,1.8656600394276155e-05,12.200415282619186
12,18,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.03286799685328256,0.009508647334282748,64.42788913004273
12,19,active,10000,2,0.7096859972626595,0.10316258340047407,4.015339663149958e-05,3.731320078855231e-05,12.20032122717305
12,19,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.025423875754154876,0.009471334133494195,64.42621003600723
12,20,active,10000,2,0.7096859972626595,0.10316258340047407,0.0002621118484288365,9.950186876947283e-05,12.20209689478743
12,20,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.16596103012924854,0.05269245838023395,66.37116062711053
12,21,active,10000,2,0.7096859972626595,0.10316258340047407,0.00010471659706814268,3.731320078855231e-05,12.200837732776545
12,21,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.06630327635028768,0.02513044073108998,65.13086983289905
12,22,active,10000,2,0.7096859972626595,0.10316258340047407,9.393339318895799e-05,7.462640157710462e-05,12.20075146714551
12,22,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.059475688682596256,0.03490649933769069,65.57079247019608
12,23,active,10000,2,0.7096859972626595,0.10316258340047407,7.449531279545007e-05,5.596980118282847e-05,12.200595962502362
12,23,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.04716810371389185,0.019794653018327002,64.89075938582471
12,24,active,10000,2,0.7096859972626595,0.10316258340047407,0.00012423634924348115,0.00010572073556756488,12.200993890793947
12,24,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.07866257333860296,0.041728596215197665,65.8777868296839
12,25,active,10000,2,0.7096859972626595,0.10316258340047407,7.590939133891861e-05,4.9750934384736417e-05,12.20060727513071
12,25,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.04806345405063569,0.01822127971840971,64.81995758732843
12,26,active,10000,2,0.7096859972626595,0.10316258340047407,0.0001609961882767172,7.462640157710462e-05,12.201287969506213
12,26,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.1019377544870948,0.04064651339232965,65.82909310265484
12,27,active,10000,2,0.7096859972626595,0.10316258340047407,3.517916087015377e-05,1.8656600394276155e-05,12.20028143328696
12,27,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.022274345139589972,0.010466352821188922,64.4709858769535
12,28,active,10000,2,0.7096859972626595,0.10316258340047407,7.39349252502075e-05,1.2437733596184104e-05,12.200591479402
12,28,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.046813283835114655,0.015254880255719803,64.68646961150739
12,29,active,10000,2,0.7096859972626595,0.10316258340047407,6.896481333455023e-05,4.9750934384736417e-05,12.200551718506675
12,29,uniform,10000,2,0.7096859972626595,0.10316258340047407,0.043666364310760146,0.015845672601538546,64.71305526706924
13,0,active,10000,3,0.4839931374626503,0.09301698792929317,5.662377932553336e-05,1.8656600394276155e-05,15.800452990234605
13,0,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.03585240729482141,0.020994894310358767,82.94477024396615
13,1,active,10000,3,0.4839931374626503,0.09301698792929317,6.906412799740497e-05,4.353206758664436e-05,15.80055251302398
13,1,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.04372924725124897,0.026635406496228257,83.19859329233027
13,2,active,10000,3,0.4839931374626503,0.09301698792929317,7.267594996385185e-05,7.462640157710462e-05,15.800581407599712
13,2,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.046016140033079515,0.04330818838191305,83.94886847718608
13,3,active,10000,3,0.4839931374626503,0.09301698792929317,9.131974844500419e-05,0.00010572073556756488,15.80073055798756
13,3,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.057820810520102954,0.053600412932755394,84.412018581974
13,4,active,10000,3,0.4839931374626503,0.09301698792929317,6.492091946937e-05,5.596980118282847e-05,15.800519367355756
13,4,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.041105897107111614,0.03492515593808496,83.57163201721383
13,5,active,10000,3,0.4839931374626503,0.09301698792929317,0.00013234776491763758,8.706413517328872e-05,15.801058782119341
13,5,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.08379846822147292,0.06983787414257374,85.14270433641582
13,6,active,10000,3,0.4839931374626503,0.09301698792929317,6.604794529506408e-05,1.2437733596184104e-05,15.80052838356236
13,6,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.04181949463476906,0.024682682321627354,83.11072070447324
13,7,active,10000,3,0.4839931374626503,0.09301698792929317,5.4512044851802444e-05,2.4875467192368208e-05,15.800436096358816
13,7,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.03451532302823983,0.020988675443560676,82.94449039496023
13,8,active,10000,3,0.4839931374626503,0.09301698792929317,9.91108765894394e-05,9.328300197138078e-05,15.800792887012717
13,8,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.06275390934974531,0.0471016971287492,84.11957637079371
13,9,active,10000,3,0.4839931374626503,0.09301698792929317,6.392208274569322e-05,3.731320078855231e-05,15.800511376661966
13,9,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.04047346491230636,0.027213761108450817,83.22461924988029
13,10,active,10000,3,0.4839931374626503,0.09301698792929317,8.277516011904323e-05,4.353206758664436e-05,15.800662201280954
13,10,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.05241064425285811,0.030540854845430065,83.37433846804436
13,11,active,10000,3,0.4839931374626503,0.09301698792929317,0.00016022326828925987,5.596980118282847e-05,15.801281786146316
13,11,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.10144836570857999,0.0479599007468859,84.15819553360987
13,12,active,10000,3,0.4839931374626503,0.09301698792929317,5.257358909224047e-05,3.109433399046026e-05,15.800420588712738
13,12,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.03328795342769538,0.014446427571967835,82.65008924073855
13,13,active,10000,3,0.4839931374626503,0.09301698792929317,6.671522447570383e-05,4.9750934384736417e-05,15.800533721795807
13,13,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.04224199495619059,0.04032935118562696,83.81482080335321
13,14,active,10000,3,0.4839931374626503,0.09301698792929317,0.00013707116808676055,9.950186876947283e-05,15.801096569344695
13,14,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.08678917947836584,0.0610257398896773,84.74615829503549
13,15,active,10000,3,0.4839931374626503,0.09301698792929317,5.354952699538045e-05,2.4875467192368208e-05,15.800428396215963
13,15,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.03390588680504282,0.017960087312889846,82.80820392908004
13,16,active,10000,3,0.4839931374626503,0.09301698792929317,5.443119555755688e-05,4.353206758664436e-05,15.80043544956446
13,16,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.03446413178207359,0.02688416116815194,83.20978725256684
13,17,active,10000,3,0.4839931374626503,0.09301698792929317,5.00135050603397e-05,3.731320078855231e-05,15.800400108040483
13,17,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.031666988234002214,0.025690138742918266,83.15605624343132
13,18,active,10000,3,0.4839931374626503,0.09301698792929317,0.00010067689993902788,5.596980118282847e-05,15.800805415199513
13,18,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.06374546638868964,0.042767146970479036,83.92452161367156
13,19,active,10000,3,0.4839931374626503,0.09301698792929317,6.012698860539262e-05,1.8656600394276155e-05,15.800481015908844
13,19,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.03807052991814761,0.02479462192399301,83.11575798657968
13,20,active,10000,3,0.4839931374626503,0.09301698792929317,4.068169374100809e-05,3.109433399046026e-05,15.80032545354993
13,20,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.02575837697200727,0.024060795641818147,83.08273580388182
13,21,active,10000,3,0.4839931374626503,0.09301698792929317,6.85498677788568e-05,2.4875467192368208e-05,15.800548398942231
13,21,uniform,10000,3,0.4839931374626503,0.09301698792929317,0.04340363375404906,0.02489412379276248,83.12023557067431
13,22,active,10000,3,0.4839931374626503,0.09301698792929317,6.032640595121652e-05,4.9750934384736417e-05,15.80048261124761
